type,time,price,position,balance
alignment_break,2025-03-26 01:36:00,87733.32,inf,inf
entry,2025-03-26 01:46:00,87780.21,inf,inf
alignment_break,2025-03-26 01:48:00,87805.92,inf,inf
entry,2025-03-26 01:58:00,87837.63,inf,inf
alignment_break,2025-03-26 02:03:00,87649.39,inf,inf
entry,2025-03-26 05:41:00,87414.2,inf,inf
alignment_break,2025-03-26 06:04:00,87442.83,inf,inf
entry,2025-03-26 06:13:00,87544.54,inf,inf
alignment_break,2025-03-26 07:08:00,87804.3,inf,inf
entry,2025-03-26 07:17:00,87867.79,inf,inf
alignment_break,2025-03-26 07:19:00,87835.6,inf,inf
entry,2025-03-26 07:29:00,88009.79,inf,inf
alignment_break,2025-03-26 07:54:00,88150.94,inf,inf
entry,2025-03-26 10:52:00,88198.12,inf,inf
alignment_break,2025-03-26 10:53:00,88176.96,inf,inf
entry,2025-03-26 11:03:00,88179.99,inf,inf
alignment_break,2025-03-26 11:04:00,88168.01,inf,inf
entry,2025-03-26 20:34:00,87382.01,inf,inf
alignment_break,2025-03-26 20:46:00,87256.01,inf,inf
entry,2025-03-27 00:51:00,87231.94,inf,inf
alignment_break,2025-03-27 01:15:00,87249.75,inf,inf
entry,2025-03-27 01:52:00,87470.01,inf,inf
alignment_break,2025-03-27 02:27:00,87494.94,inf,inf
entry,2025-03-27 02:34:00,87582.87,inf,inf
alignment_break,2025-03-27 02:40:00,87583.28,inf,inf
entry,2025-03-27 02:45:00,87649.76,inf,inf
alignment_break,2025-03-27 02:57:00,87562.46,inf,inf
entry,2025-03-27 09:11:00,87471.23,inf,inf
alignment_break,2025-03-27 09:12:00,87406.19,inf,inf
entry,2025-03-27 09:21:00,87460.76,inf,inf
alignment_break,2025-03-27 09:25:00,87463.91,inf,inf
entry,2025-03-27 09:33:00,87528.27,inf,inf
alignment_break,2025-03-27 09:39:00,87458.04,inf,inf
entry,2025-03-27 10:09:00,87543.11,inf,inf
alignment_break,2025-03-27 10:16:00,87492.47,inf,inf
entry,2025-03-27 10:27:00,87531.17,inf,inf
alignment_break,2025-03-27 10:28:00,87513.48,inf,inf
entry,2025-03-27 10:38:00,87445.16,inf,inf
alignment_break,2025-03-27 10:39:00,87459.31,inf,inf
entry,2025-03-27 15:14:00,87386.66,inf,inf
alignment_break,2025-03-27 15:28:00,87321.34,inf,inf
entry,2025-03-27 18:46:00,87365.07,inf,inf
alignment_break,2025-03-27 18:57:00,87258.0,inf,inf
entry,2025-03-27 19:22:00,87409.73,inf,inf
alignment_break,2025-03-27 19:32:00,87342.68,inf,inf
entry,2025-03-27 21:05:00,87354.99,inf,inf
alignment_break,2025-03-27 21:07:00,87247.9,inf,inf
entry,2025-03-27 21:31:00,87673.45,inf,inf
alignment_break,2025-03-27 21:50:00,87549.84,inf,inf
entry,2025-03-28 21:31:00,84025.64,inf,inf
alignment_break,2025-03-28 21:42:00,84054.67,inf,inf
entry,2025-03-28 22:08:00,84194.62,inf,inf
alignment_break,2025-03-28 22:25:00,84230.3,inf,inf
entry,2025-03-28 22:28:00,84262.99,inf,inf
alignment_break,2025-03-28 23:11:00,84343.52,inf,inf
entry,2025-03-28 23:58:00,84388.0,inf,inf
alignment_break,2025-03-29 00:00:00,84388.01,inf,inf
entry,2025-03-29 00:24:00,84523.12,inf,inf
alignment_break,2025-03-29 00:48:00,84462.33,inf,inf
entry,2025-03-29 14:01:00,82805.32,inf,inf
alignment_break,2025-03-29 14:07:00,82747.95,inf,inf
entry,2025-03-29 18:51:00,82633.57,inf,inf
alignment_break,2025-03-29 18:55:00,82369.76,inf,inf
entry,2025-03-29 20:23:00,82680.87,inf,inf
alignment_break,2025-03-29 20:24:00,82640.01,inf,inf
entry,2025-03-29 20:29:00,82654.99,inf,inf
alignment_break,2025-03-29 20:44:00,82571.43,inf,inf
entry,2025-03-30 00:16:00,82720.79,inf,inf
alignment_break,2025-03-30 00:26:00,82654.79,inf,inf
entry,2025-03-30 00:58:00,82817.46,inf,inf
alignment_break,2025-03-30 01:21:00,82939.76,inf,inf
entry,2025-03-30 01:31:00,82987.82,inf,inf
alignment_break,2025-03-30 01:32:00,83020.25,inf,inf
entry,2025-03-30 01:39:00,83035.06,inf,inf
alignment_break,2025-03-30 01:44:00,82898.24,inf,inf
entry,2025-03-30 02:13:00,83177.37,inf,inf
alignment_break,2025-03-30 02:26:00,83100.0,inf,inf
entry,2025-03-30 02:39:00,83264.57,inf,inf
alignment_break,2025-03-30 02:55:00,83276.05,inf,inf
entry,2025-03-30 02:58:00,83304.74,inf,inf
alignment_break,2025-03-30 03:27:00,83371.79,inf,inf
entry,2025-03-30 08:46:00,83328.98,inf,inf
alignment_break,2025-03-30 09:06:00,83310.66,inf,inf
entry,2025-03-30 09:30:00,83415.45,inf,inf
alignment_break,2025-03-30 10:16:00,83416.67,inf,inf
entry,2025-03-30 18:58:00,82735.16,inf,inf
alignment_break,2025-03-30 19:13:00,82708.7,inf,inf
entry,2025-03-31 05:27:00,82276.64,inf,inf
alignment_break,2025-03-31 05:33:00,82096.01,inf,inf
entry,2025-03-31 12:01:00,82247.82,inf,inf
alignment_break,2025-03-31 12:07:00,82162.18,inf,inf
entry,2025-03-31 12:45:00,82426.46,inf,inf
alignment_break,2025-03-31 13:06:00,82633.15,inf,inf
entry,2025-03-31 14:45:00,83226.69,inf,inf
alignment_break,2025-03-31 15:09:00,83411.38,inf,inf
entry,2025-03-31 15:21:00,83695.6,inf,inf
alignment_break,2025-03-31 15:22:00,83745.22,inf,inf
entry,2025-03-31 15:25:00,83839.99,inf,inf
alignment_break,2025-03-31 15:34:00,83668.93,inf,inf
entry,2025-04-01 00:24:00,82643.76,inf,inf
alignment_break,2025-04-01 00:29:00,82640.0,inf,inf
entry,2025-04-01 00:34:00,82597.65,inf,inf
alignment_break,2025-04-01 00:36:00,82671.43,inf,inf
entry,2025-04-01 00:39:00,82725.57,inf,inf
alignment_break,2025-04-01 00:54:00,82618.08,inf,inf
entry,2025-04-01 02:09:00,82770.04,inf,inf
alignment_break,2025-04-01 02:30:00,82821.53,inf,inf
entry,2025-04-01 02:51:00,83065.85,inf,inf
alignment_break,2025-04-01 03:27:00,83156.02,inf,inf
entry,2025-04-01 05:17:00,83265.31,inf,inf
alignment_break,2025-04-01 05:34:00,83210.23,inf,inf
entry,2025-04-01 06:58:00,83456.38,inf,inf
alignment_break,2025-04-01 07:08:00,83414.64,inf,inf
entry,2025-04-01 07:15:00,83502.81,inf,inf
alignment_break,2025-04-01 07:21:00,83441.99,inf,inf
entry,2025-04-01 07:23:00,83461.99,inf,inf
alignment_break,2025-04-01 07:24:00,83459.62,inf,inf
entry,2025-04-01 07:43:00,83540.42,inf,inf
alignment_break,2025-04-01 07:54:00,83498.19,inf,inf
entry,2025-04-01 08:10:00,83619.54,inf,inf
alignment_break,2025-04-01 08:45:00,84063.95,inf,inf
entry,2025-04-01 08:48:00,84143.03,inf,inf
alignment_break,2025-04-01 09:16:00,84240.0,inf,inf
entry,2025-04-01 09:20:00,84243.92,inf,inf
alignment_break,2025-04-01 09:27:00,84185.11,inf,inf
entry,2025-04-01 09:32:00,84321.52,inf,inf
alignment_break,2025-04-01 10:01:00,84246.86,inf,inf
entry,2025-04-01 10:21:00,84490.24,inf,inf
alignment_break,2025-04-01 10:31:00,84358.23,inf,inf
entry,2025-04-01 15:34:00,84971.31,inf,inf
alignment_break,2025-04-01 15:57:00,85258.87,inf,inf
entry,2025-04-01 16:04:00,85292.52,inf,inf
alignment_break,2025-04-01 16:08:00,85368.19,inf,inf
entry,2025-04-01 17:37:00,85147.76,inf,inf
alignment_break,2025-04-01 17:45:00,85115.22,inf,inf
entry,2025-04-01 17:50:00,85283.99,inf,inf
alignment_break,2025-04-01 17:59:00,85117.85,inf,inf
entry,2025-04-01 21:04:00,85180.77,inf,inf
alignment_break,2025-04-01 21:05:00,85207.97,inf,inf
entry,2025-04-01 21:09:00,85318.57,inf,inf
alignment_break,2025-04-01 21:20:00,85222.01,inf,inf
entry,2025-04-01 21:41:00,85345.29,inf,inf
alignment_break,2025-04-01 21:51:00,85342.62,inf,inf
entry,2025-04-01 22:16:00,85300.26,inf,inf
alignment_break,2025-04-01 22:22:00,85295.5,inf,inf
entry,2025-04-02 08:28:00,84570.84,inf,inf
alignment_break,2025-04-02 08:53:00,84621.73,inf,inf
entry,2025-04-02 09:01:00,84746.33,inf,inf
alignment_break,2025-04-02 09:24:00,84969.71,inf,inf
entry,2025-04-02 09:34:00,85133.53,inf,inf
alignment_break,2025-04-02 09:35:00,85050.0,inf,inf
entry,2025-04-02 10:15:00,85176.75,inf,inf
alignment_break,2025-04-02 10:28:00,85046.61,inf,inf
entry,2025-04-02 13:43:00,85236.01,inf,inf
half_take_profit,2025-04-02 13:49:00,86101.2,inf,inf
alignment_break,2025-04-02 13:59:00,85215.82,inf,inf
entry,2025-04-02 14:30:00,85644.0,inf,inf
alignment_break,2025-04-02 14:36:00,85552.21,inf,inf
entry,2025-04-02 14:45:00,85648.22,inf,inf
alignment_break,2025-04-02 14:47:00,85590.01,inf,inf
entry,2025-04-02 14:57:00,85939.28,inf,inf
half_take_profit,2025-04-02 15:33:00,87034.37,inf,inf
alignment_break,2025-04-02 15:51:00,86788.67,inf,inf
entry,2025-04-02 16:37:00,86846.53,inf,inf
alignment_break,2025-04-02 16:39:00,86968.0,inf,inf
entry,2025-04-02 16:44:00,87019.65,inf,inf
alignment_break,2025-04-02 16:56:00,87012.85,inf,inf
entry,2025-04-02 17:07:00,87187.99,inf,inf
alignment_break,2025-04-02 17:22:00,86932.34,inf,inf
entry,2025-04-03 01:20:00,83216.98,inf,inf
alignment_break,2025-04-03 01:25:00,83255.67,inf,inf
entry,2025-04-03 01:28:00,83452.84,inf,inf
alignment_break,2025-04-03 02:04:00,83764.91,inf,inf
entry,2025-04-03 08:33:00,83648.0,inf,inf
alignment_break,2025-04-03 08:35:00,83530.32,inf,inf
entry,2025-04-03 08:45:00,83627.59,inf,inf
alignment_break,2025-04-03 08:48:00,83622.0,inf,inf
entry,2025-04-03 09:09:00,83683.5,inf,inf
alignment_break,2025-04-03 09:12:00,83616.02,inf,inf
entry,2025-04-03 09:35:00,83735.84,inf,inf
alignment_break,2025-04-03 09:46:00,83600.01,inf,inf
entry,2025-04-03 21:07:00,82517.34,inf,inf
alignment_break,2025-04-03 21:33:00,82412.01,inf,inf
entry,2025-04-03 21:55:00,82629.48,inf,inf
alignment_break,2025-04-03 22:10:00,82667.25,inf,inf
entry,2025-04-03 22:15:00,82809.99,inf,inf
alignment_break,2025-04-03 22:24:00,82767.17,inf,inf
entry,2025-04-03 22:26:00,82762.18,inf,inf
alignment_break,2025-04-03 22:29:00,82769.5,inf,inf
entry,2025-04-03 23:49:00,83284.68,inf,inf
alignment_break,2025-04-04 00:08:00,83078.25,inf,inf
entry,2025-04-04 00:29:00,83345.08,inf,inf
alignment_break,2025-04-04 00:43:00,83294.06,inf,inf
entry,2025-04-04 05:43:00,83194.31,inf,inf
alignment_break,2025-04-04 05:51:00,83138.22,inf,inf
entry,2025-04-04 05:58:00,83200.0,inf,inf
alignment_break,2025-04-04 06:04:00,83200.0,inf,inf
entry,2025-04-04 06:07:00,83212.02,inf,inf
alignment_break,2025-04-04 06:18:00,83155.72,inf,inf
entry,2025-04-04 06:28:00,83254.18,inf,inf
alignment_break,2025-04-04 06:33:00,83204.24,inf,inf
entry,2025-04-04 07:22:00,83465.75,inf,inf
half_take_profit,2025-04-04 08:15:00,84346.15,inf,inf
alignment_break,2025-04-04 09:04:00,84243.78,inf,inf
entry,2025-04-04 10:04:00,84604.34,inf,inf
alignment_break,2025-04-04 10:06:00,84378.04,inf,inf
entry,2025-04-04 16:54:00,83242.87,inf,inf
alignment_break,2025-04-04 17:11:00,83133.26,inf,inf
entry,2025-04-04 17:34:00,83556.16,inf,inf
half_take_profit,2025-04-04 17:42:00,84417.99,inf,inf
alignment_break,2025-04-04 18:05:00,84130.0,inf,inf
entry,2025-04-04 19:28:00,84273.91,inf,inf
alignment_break,2025-04-04 19:39:00,84248.0,inf,inf
entry,2025-04-04 21:48:00,84443.36,inf,inf
alignment_break,2025-04-04 21:55:00,84262.92,inf,inf
entry,2025-04-05 09:17:00,83717.25,inf,inf
alignment_break,2025-04-05 09:26:00,83709.47,inf,inf
entry,2025-04-05 09:29:00,83732.54,inf,inf
alignment_break,2025-04-05 09:39:00,83723.29,inf,inf
entry,2025-04-05 09:43:00,83735.62,inf,inf
alignment_break,2025-04-05 10:08:00,83772.41,inf,inf
entry,2025-04-05 17:37:00,82878.95,inf,inf
alignment_break,2025-04-05 17:41:00,82923.19,inf,inf
entry,2025-04-05 17:42:00,82878.63,inf,inf
alignment_break,2025-04-05 17:55:00,82863.41,inf,inf
entry,2025-04-05 18:04:00,82928.01,inf,inf
alignment_break,2025-04-05 18:08:00,82968.0,inf,inf
entry,2025-04-05 18:11:00,82968.61,inf,inf
alignment_break,2025-04-05 18:25:00,82982.99,inf,inf
entry,2025-04-05 18:49:00,83033.7,inf,inf
alignment_break,2025-04-05 19:11:00,83049.91,inf,inf
entry,2025-04-05 21:25:00,83132.8,inf,inf
alignment_break,2025-04-05 21:36:00,83099.32,inf,inf
entry,2025-04-05 22:59:00,83188.41,inf,inf
alignment_break,2025-04-05 23:16:00,83230.45,inf,inf
entry,2025-04-05 23:17:00,83229.3,inf,inf
alignment_break,2025-04-05 23:24:00,83181.1,inf,inf
entry,2025-04-05 23:42:00,83286.04,inf,inf
alignment_break,2025-04-06 00:09:00,83452.83,inf,inf
entry,2025-04-06 00:28:00,83515.21,inf,inf
alignment_break,2025-04-06 00:32:00,83443.64,inf,inf
entry,2025-04-06 00:42:00,83536.0,inf,inf
alignment_break,2025-04-06 00:44:00,83520.98,inf,inf
entry,2025-04-06 00:59:00,83527.22,inf,inf
alignment_break,2025-04-06 01:01:00,83482.01,inf,inf
entry,2025-04-06 01:10:00,83555.99,inf,inf
alignment_break,2025-04-06 01:39:00,83579.1,inf,inf
entry,2025-04-06 05:04:00,83499.99,inf,inf
alignment_break,2025-04-06 05:13:00,83467.75,inf,inf
entry,2025-04-06 05:22:00,83513.14,inf,inf
alignment_break,2025-04-06 05:23:00,83513.13,inf,inf
entry,2025-04-06 05:32:00,83510.1,inf,inf
alignment_break,2025-04-06 05:35:00,83452.83,inf,inf
entry,2025-04-07 01:25:00,79256.81,inf,inf
alignment_break,2025-04-07 01:32:00,78964.14,inf,inf
entry,2025-04-07 01:59:00,79142.01,inf,inf
alignment_break,2025-04-07 02:11:00,79005.33,inf,inf
entry,2025-04-07 10:15:00,77090.0,inf,inf
alignment_break,2025-04-07 10:31:00,77156.0,inf,inf
entry,2025-04-07 10:37:00,77251.8,inf,inf
alignment_break,2025-04-07 10:41:00,77167.99,inf,inf
entry,2025-04-07 14:08:00,78306.44,inf,inf
half_take_profit,2025-04-07 14:11:00,79504.47,inf,inf
alignment_break,2025-04-07 14:25:00,78754.2,inf,inf
entry,2025-04-07 18:20:00,79135.11,inf,inf
alignment_break,2025-04-07 18:23:00,79027.65,inf,inf
entry,2025-04-07 18:26:00,78797.28,inf,inf
alignment_break,2025-04-07 18:27:00,78760.0,inf,inf
entry,2025-04-07 21:18:00,79202.33,inf,inf
alignment_break,2025-04-07 21:27:00,78909.19,inf,inf
entry,2025-04-07 21:49:00,79287.28,inf,inf
alignment_break,2025-04-07 22:03:00,79229.99,inf,inf
entry,2025-04-07 22:10:00,79516.37,inf,inf
alignment_break,2025-04-07 22:37:00,79783.98,inf,inf
entry,2025-04-07 22:38:00,79856.99,inf,inf
alignment_break,2025-04-07 23:02:00,79826.1,inf,inf
entry,2025-04-08 02:00:00,80576.0,inf,inf
alignment_break,2025-04-08 02:05:00,80435.99,inf,inf
entry,2025-04-08 02:12:00,80854.0,inf,inf
alignment_break,2025-04-08 02:19:00,80493.04,inf,inf
entry,2025-04-08 11:31:00,79485.99,inf,inf
alignment_break,2025-04-08 12:17:00,79908.31,inf,inf
entry,2025-04-08 13:33:00,80070.87,inf,inf
alignment_break,2025-04-08 13:34:00,80035.99,inf,inf
entry,2025-04-08 14:19:00,79998.76,inf,inf
alignment_break,2025-04-08 14:20:00,79939.91,inf,inf
entry,2025-04-09 05:21:00,76621.18,inf,inf
alignment_break,2025-04-09 05:35:00,76645.02,inf,inf
entry,2025-04-09 05:58:00,76698.08,inf,inf
alignment_break,2025-04-09 06:23:00,76946.5,inf,inf
entry,2025-04-09 06:47:00,77113.96,inf,inf
alignment_break,2025-04-09 06:53:00,76950.01,inf,inf
entry,2025-04-09 07:04:00,77479.7,inf,inf
alignment_break,2025-04-09 07:49:00,77749.81,inf,inf
entry,2025-04-09 13:35:00,77336.54,inf,inf
alignment_break,2025-04-09 13:48:00,77242.0,inf,inf
entry,2025-04-09 13:53:00,77719.99,inf,inf
alignment_break,2025-04-09 14:09:00,77515.28,inf,inf
entry,2025-04-09 14:34:00,77868.29,inf,inf
alignment_break,2025-04-09 14:36:00,77723.98,inf,inf
entry,2025-04-09 16:35:00,77882.01,inf,inf
alignment_break,2025-04-09 16:38:00,77816.84,inf,inf
entry,2025-04-09 16:43:00,77783.28,inf,inf
half_take_profit,2025-04-09 17:02:00,78600.01,inf,inf
alignment_break,2025-04-09 17:12:00,78384.11,inf,inf
entry,2025-04-09 17:20:00,79176.79,inf,inf
half_take_profit,2025-04-09 17:22:00,80039.27,inf,inf
alignment_break,2025-04-10 15:33:00,79869.53,inf,inf
entry,2025-04-10 18:36:00,79570.53,inf,inf
alignment_break,2025-04-10 18:38:00,79608.69,inf,inf
entry,2025-04-10 20:01:00,79810.52,inf,inf
alignment_break,2025-04-10 20:06:00,79890.0,inf,inf
entry,2025-04-10 20:07:00,79854.04,inf,inf
alignment_break,2025-04-10 20:18:00,79716.46,inf,inf
entry,2025-04-10 20:55:00,79837.28,inf,inf
alignment_break,2025-04-10 21:00:00,79933.49,inf,inf
entry,2025-04-10 21:02:00,79924.01,inf,inf
alignment_break,2025-04-10 21:14:00,79810.0,inf,inf
entry,2025-04-11 02:04:00,80197.05,inf,inf
alignment_break,2025-04-11 02:07:00,80178.33,inf,inf
entry,2025-04-11 02:18:00,80310.95,inf,inf
alignment_break,2025-04-11 02:20:00,80370.0,inf,inf
entry,2025-04-11 02:23:00,80531.99,inf,inf
alignment_break,2025-04-11 02:38:00,80512.48,inf,inf
entry,2025-04-11 03:27:00,80689.29,inf,inf
alignment_break,2025-04-11 03:35:00,80561.3,inf,inf
entry,2025-04-11 03:51:00,80782.61,inf,inf
alignment_break,2025-04-11 04:06:00,80767.52,inf,inf
entry,2025-04-11 04:12:00,80886.43,inf,inf
alignment_break,2025-04-11 04:37:00,80882.45,inf,inf
entry,2025-04-11 06:10:00,81171.64,inf,inf
alignment_break,2025-04-11 06:22:00,81025.16,inf,inf
entry,2025-04-11 06:45:00,81176.52,inf,inf
alignment_break,2025-04-11 06:55:00,81073.45,inf,inf
entry,2025-04-11 07:05:00,81100.0,inf,inf
alignment_break,2025-04-11 07:06:00,81025.89,inf,inf
entry,2025-04-11 07:46:00,81419.79,inf,inf
alignment_break,2025-04-11 07:57:00,81304.35,inf,inf
entry,2025-04-11 08:13:00,81480.72,inf,inf
alignment_break,2025-04-11 08:19:00,81268.01,inf,inf
entry,2025-04-11 08:41:00,81624.52,inf,inf
alignment_break,2025-04-11 08:54:00,81530.19,inf,inf
entry,2025-04-11 09:02:00,81578.05,inf,inf
alignment_break,2025-04-11 09:05:00,81536.0,inf,inf
entry,2025-04-11 09:23:00,81789.24,inf,inf
alignment_break,2025-04-11 09:48:00,82224.01,inf,inf
entry,2025-04-11 09:53:00,82380.0,inf,inf
alignment_break,2025-04-11 10:42:00,82671.99,inf,inf
entry,2025-04-11 16:46:00,82926.01,inf,inf
alignment_break,2025-04-11 16:59:00,82792.46,inf,inf
entry,2025-04-11 17:19:00,82789.99,inf,inf
half_take_profit,2025-04-11 17:39:00,83800.0,inf,inf
alignment_break,2025-04-11 18:51:00,83610.01,inf,inf
entry,2025-04-11 20:32:00,84011.93,inf,inf
alignment_break,2025-04-11 20:41:00,83887.13,inf,inf
entry,2025-04-11 20:48:00,83936.31,inf,inf
alignment_break,2025-04-11 20:53:00,83875.39,inf,inf
entry,2025-04-11 21:15:00,83940.76,inf,inf
alignment_break,2025-04-11 21:29:00,83910.01,inf,inf
entry,2025-04-12 05:11:00,83339.62,inf,inf
alignment_break,2025-04-12 05:39:00,83410.22,inf,inf
entry,2025-04-12 06:17:00,83470.18,inf,inf
alignment_break,2025-04-12 06:20:00,83491.73,inf,inf
entry,2025-04-12 06:24:00,83719.99,inf,inf
alignment_break,2025-04-12 06:40:00,83651.61,inf,inf
entry,2025-04-12 06:41:00,83694.7,inf,inf
alignment_break,2025-04-12 06:52:00,83596.08,inf,inf
entry,2025-04-12 07:36:00,83716.99,inf,inf
alignment_break,2025-04-12 07:48:00,83817.75,inf,inf
entry,2025-04-12 07:51:00,83805.97,inf,inf
alignment_break,2025-04-12 07:58:00,83709.95,inf,inf
entry,2025-04-12 08:07:00,83850.12,inf,inf
alignment_break,2025-04-12 08:21:00,83729.67,inf,inf
entry,2025-04-12 12:15:00,83661.01,inf,inf
alignment_break,2025-04-12 12:36:00,83764.5,inf,inf
entry,2025-04-12 12:39:00,83923.04,inf,inf
alignment_break,2025-04-12 12:51:00,83665.69,inf,inf
entry,2025-04-12 13:00:00,83811.61,inf,inf
alignment_break,2025-04-12 13:01:00,83803.01,inf,inf
entry,2025-04-12 13:08:00,83972.94,inf,inf
alignment_break,2025-04-12 13:20:00,83789.99,inf,inf
entry,2025-04-12 13:48:00,84352.15,inf,inf
alignment_break,2025-04-12 14:17:00,84405.32,inf,inf
entry,2025-04-12 14:24:00,84894.9,inf,inf
alignment_break,2025-04-12 14:41:00,84820.53,inf,inf
entry,2025-04-12 15:32:00,85132.07,inf,inf
alignment_break,2025-04-12 15:50:00,85147.85,inf,inf
entry,2025-04-12 18:55:00,85185.18,inf,inf
alignment_break,2025-04-12 19:04:00,85088.68,inf,inf
entry,2025-04-12 20:38:00,85616.0,inf,inf
alignment_break,2025-04-12 20:52:00,85550.0,inf,inf
entry,2025-04-12 22:19:00,85631.82,inf,inf
alignment_break,2025-04-12 22:28:00,85484.66,inf,inf
entry,2025-04-13 01:16:00,85824.14,inf,inf
alignment_break,2025-04-13 01:23:00,85725.98,inf,inf
entry,2025-04-13 01:27:00,85792.56,inf,inf
alignment_break,2025-04-13 01:35:00,85682.64,inf,inf
entry,2025-04-13 09:44:00,84896.23,inf,inf
alignment_break,2025-04-13 09:56:00,84916.9,inf,inf
entry,2025-04-13 09:59:00,84918.24,inf,inf
alignment_break,2025-04-13 10:08:00,84800.01,inf,inf
entry,2025-04-13 16:35:00,84318.85,inf,inf
alignment_break,2025-04-13 16:42:00,84200.0,inf,inf
entry,2025-04-13 17:06:00,84439.89,inf,inf
alignment_break,2025-04-13 17:33:00,84637.92,inf,inf
entry,2025-04-13 17:42:00,84818.79,inf,inf
alignment_break,2025-04-13 17:46:00,84909.77,inf,inf
entry,2025-04-13 17:51:00,84833.8,inf,inf
alignment_break,2025-04-13 17:59:00,84754.85,inf,inf
entry,2025-04-13 23:58:00,83722.0,inf,inf
half_take_profit,2025-04-14 00:20:00,84769.82,inf,inf
alignment_break,2025-04-14 00:47:00,84488.7,inf,inf
entry,2025-04-14 02:38:00,85061.58,inf,inf
alignment_break,2025-04-14 02:56:00,85103.9,inf,inf
entry,2025-04-14 08:44:00,84821.14,inf,inf
alignment_break,2025-04-14 08:54:00,84739.14,inf,inf
entry,2025-04-14 09:04:00,84821.08,inf,inf
alignment_break,2025-04-14 09:07:00,84801.88,inf,inf
entry,2025-04-14 09:14:00,84868.75,inf,inf
alignment_break,2025-04-14 09:21:00,84726.11,inf,inf
entry,2025-04-14 11:27:00,84848.35,inf,inf
alignment_break,2025-04-14 11:42:00,84837.74,inf,inf
entry,2025-04-14 11:52:00,84867.91,inf,inf
alignment_break,2025-04-14 11:54:00,84888.05,inf,inf
entry,2025-04-14 12:02:00,84925.58,inf,inf
alignment_break,2025-04-14 12:08:00,84869.41,inf,inf
entry,2025-04-14 12:32:00,84976.47,inf,inf
alignment_break,2025-04-14 12:56:00,85036.72,inf,inf
entry,2025-04-14 13:03:00,85233.87,inf,inf
alignment_break,2025-04-14 13:08:00,85130.02,inf,inf
entry,2025-04-14 13:18:00,85208.24,inf,inf
alignment_break,2025-04-14 13:23:00,84990.57,inf,inf
entry,2025-04-14 18:05:00,84933.22,inf,inf
alignment_break,2025-04-14 18:15:00,84854.0,inf,inf
entry,2025-04-14 18:26:00,84952.01,inf,inf
alignment_break,2025-04-14 18:27:00,84876.0,inf,inf
entry,2025-04-14 18:38:00,84897.12,inf,inf
alignment_break,2025-04-14 18:39:00,84910.01,inf,inf
entry,2025-04-14 18:40:00,84896.22,inf,inf
alignment_break,2025-04-14 18:41:00,84872.37,inf,inf
entry,2025-04-14 19:05:00,85104.1,inf,inf
